ID,text,labels
test_2586,Diabetes Ramadan starts today Here is a thread from of the advice if you are considering fasting with diabetes https,0.9992009
test_2587,is the only reason Spurs fans aren t crying right now while being 3 0 down against mighty Arteta s Arsenal,0.0013730131
test_2588,MercyOfAllah Muslims will also share their food with neighbours family and friends there is always lots of food in,0.9995629
test_2590,Watching this from afar in Italy One thing is evident children need schools filled with the phenomenal teachers and administrators they miss dearly I think of the dozens of activities sports and clubs that provide support to students Hope that returns soon,0.0008946629
test_2593,How to teach using Kaggle 1 WebbyBot,0.0012305658
test_2595,The Government Pharmaceutical Organization GPO has stepped up the production of five anti viral drugs and the acquisition of two imported drugs for the treatment of,0.99746835
test_2596,Very proud to be an Australian when I read this description of our response strong leadership informed by,0.9952987
test_2597,Please publish on amp responding to Following consultation here s updated guidance for publishing in 2 more fields of the IATI Standard Join today s webinar 3 30pm BST,0.99918574
test_2598,Only if they serve spicy Mexican food onboard followed by laxative brownies for dessert,0.00029583636
test_2600,Shocked to see the YSRCP leaders turning out to be potential Super Spreaders of the Breaking Lockdown regulations,0.35563907
test_2602,hendry Ok here s my take the Australian people have huge power now the Govt needs us to download the App ho,0.9992812
test_2603,Rethinking philanthropy Charity in a Minute with Khalifa Al Haroon A special series to discuss charity and humanitarian i,0.99372745
test_2604,Trevor Phillips appointment to a review into the impact of on black Asian and minority ethnic BAME comm,0.00037467666
test_2605,Addiction in Isolation Dr Sanjay Gupta s podcast transcript from April 21,0.00043026783
test_2606,Have you ridden a python,0.9990602
test_2608,Ramadan isn t ramadan without gathering,0.0008226274
test_2610,NP2013 A summary of age range deaths percent for EuroMOMO countries shows 10 of deaths under 65 This is 10 times more than,0.9995443
test_2611,While in the US some healthcare workers have started wearing trash bags to protect themselves from the thi,0.00044411208
test_2612,Disappointing news in the fight against REGN SNY s arthritis drug fails for less sick hospitalized patients,0.0006216241
test_2613,The cure Everybody think they can help with this thing and they aint,0.9979469
test_2614,CNN UK Prime Minister Boris Johnson has warned against relaxing the United Kingdom s restrictions too soon in his first remarks since returning to work after contracting the disease imploring the nation to contain your impatience via jt,0.99343586
test_2616,Taiwan Minister Wu was pleased to join in celebrating or as it s also known given the,0.99646974
test_2617,validated that i got no friends or cousins or relatives or colleagues,0.9992261
test_2620,Why do Lib Dem MPs feel the need to virtue signal over their fasting efforts to celebrate Ramadan but not also for Lent,0.99143195
test_2623,Sharing my interview with,0.03320564
test_2624,Judicial Watch FBI Knew McCain Leaked Steele Dossier Now Blames For Not Releasing Documents Gregg Jarr,0.9992212
test_2625,Our prayers are with the family of former Miss Western Navajo Valentina Blackhorse who passed away recently due to ,0.997962
test_2626,callaci I started writing this a few weeks ago very angry at mainstream acceptance of hazard pay as a substitute for safe wor,0.0019298843
test_2629,are you using python lsp I don t use vscode so not sure if it ships out of the box Could help spot unused variables,0.0005373363
test_2632,update May trial is moved to either July Aug or Nov Best now would be from ASAP,0.998324
test_2634,Wisconsin s Rural Communities Have Few  Cases Some Say They Should Reopen Sooner,0.9985624
test_2635,MercyOfAllah He loves the merciful and calls to mercy He orders His servants to enjoin patience and mercy A person m,0.0008382329
test_2638,Maybe we can pickup and deliver a haircut jewelry clothes Small business runs the gambit Maybe the Petri dish sports stadiums should be closed for years,0.00086015934
test_2639,On that basis UK national interest would require a enhanced action against  shock b staying in EU Single Market or higher impact reverse Brexit c significantly enhanced relations between EU UK amp USA China relationship would remain important not paramount,0.99268794
test_2640,Ramadan karem TAGALOG CLEANING SERVICES Always ready to services you Book now,0.00032557207
test_2641,ir These days are a time for seeking forgiveness and returning to God We hope God will give all Muslims the success of carry,0.99926835
test_2642,Central India s first dedicated hospital for treatment of  patients became operational in The Trauma Care center of Government Medical College was transformed into a hospital with capacity of 220 beds India,0.99886405
test_2643,Now that the media has realized that is the ultimate clickbait we re going to be locked down forever,0.001726242
test_2646,Meg Bey got me about to go off in this line to get into Club Whole Foods I really needed this,0.6828379
test_2648,amarinder Sir please look into our matter too,0.99128634
test_2649,ICYMI DOH Eastern Visayas reports 6 new cases of  from Tarangnan Samar bringing the total number of cases in Easte,0.99667144
test_2651,Unique day for congratulations for Compuflops new 9m milestone breakthrough today with 80 RAC towards in the fight against com,0.00047386336
test_2652,China has concealed the extent of the outbreak in its country under reporting both total cases and de,0.0015948451
test_2653,Here come the race grifters is racist Watch hundreds of millions go from a bankrupt city into their gru,0.9991042
test_2654,Tune in tomorrow to listen to Sports Scientist why mental health is so important Ted Gateway is always too good Do watch na,0.9991611
test_2656,I like lots of Warcraft 4 Dead Cells twice Axiom Verge 2 That s the to hear it,0.98769754
test_2659,My colleagues at the Global Committee on have published an investor brief on and the pandemic standards in its warehouses and delivery network are crucial to maintaining the company s social license to operate How do you think they re doing,0.9995196
test_2662,trade users kpop gc promo fl nsfw shindong loyal list loyalies shawn mendes smut 18 feet gg stan ariana grande txt bts stray kids furry hot follow trick benji fede jhope fancam views furry football rt for ffs au izone ifb gain gidle cat ivy doja 1 pic twitter com 3hywqm2KOI,0.99387074
test_2663,Maturity is when u saw a girl eating during Ramadan and you take off your eyes and act like you didn t see her Learn to,0.9984503
test_2664,I am training my dogs to know Autobots roll out means let s go outside and potty,0.584963
test_2665,As of April 25 has verified 146 initiatives Out of all of these only 4 specifically support East,0.9996166
test_2669,You are one of the nicest and most intelligent people I have ever met in my life and I really appreciate our close friendship and also it s really exciting to share hobbies and interests with you I adore it a lot,0.99929726
test_2671,Coalition against  others donate handsomely to Kwara govt,0.99001175
test_2673,The Council of Infrastructure Financing Authorities launched the 2020 S A F E Water Infrastructure Action Plan to help the nation s economy rebound from the current public health crisis 26 2 billion for drinking water infrastructure over next 2 3 yrs,0.0007129537
test_2676,PR Hosts All New Primetime HER MARK Special April 29 on Sports More on ca,0.99419034
test_2677,Religion will survive post  in Nigeria But the selling points mode of delivery must change to sustain its survival,0.0009410595
test_2678,Those who play badminton well take decisions quickly,0.0006291137
